name,height_in,gender,birth_year,birth_age,death_year,death_age,years_alive,hair,series
Herion,NA,Male,2037,TA,2148,TA,111,NA,lotr
Herubrand,NA,Male,NA,TA,3019,NA,NA,NA,lotr
Herucalmo,NA,Male,2286,SA,2657,SA,371,NA,lotr
Hirgon,NA,Male,NA,TA,3019,TA,NA,NA,lotr
Hirluin,NA,Male,NA,TA,3019,NA,NA,NA,lotr
Hob Gammidge,NA,Male,2846,TA,NA,NA,NA,NA,lotr
Hob Hayward,NA,Male,NA,TA,NA,NA,NA,NA,lotr
Tobias Hornblower,NA,Male,NA,TA,3018,TA,NA,NA,lotr
Holfast Gardner,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Horn,NA,Male,NA,TA,3019,TA,NA,NA,lotr
Hundad,NA,Male,NA,FA,NA,FA,NA,NA,lotr
Hundar,NA,Male,NA,FA,473,FA,NA,NA,lotr
Hunthor,NA,Male,NA,FA,499,FA,NA,NA,lotr
Huor,NA,Male,442,FA,473,FA,31,Golden,lotr
Hyarmendacil I,NA,Male,899,TA,1149,TA,250,NA,lotr
Hyarmendacil II,NA,Male,1391,TA,1621,TA,230,NA,lotr
Háma,NA,Male,2975,TA,4,NA,NA,Red,lotr
Húrin II,NA,Male,2515,TA,2628,TA,113,NA,lotr
Háma (Helm's son),NA,Male,NA,TA,2759,TA,NA,NA,lotr
Húrin of Emyn Arnen,NA,Male,NA,TA,NA,TA,NA,NA,lotr
Húrin,NA,Male,441,FA,502,FA,61,Golden,lotr
Imin,NA,Male,NA,NA,NA,NA,NA,NA,lotr
Iminyë,NA,Female,NA,NA,NA,NA,NA,NA,lotr
Imlach,NA,Male,325,FA,NA,FA,NA,NA,lotr
Imrahil,NA,Male,2955,TA,34,FO,100,Black,lotr
Imrazôr,NA,Male,1950,TA,2076,TA,126,NA,lotr
Idril,NA,Female,1469,YT,NA,NA,NA,Golden,lotr
Ibûn,NA,Male,NA,NA,489,FA,NA,NA,lotr
Indis,NA,Female,NA,NA,NA,NA,NA,Golden,lotr
Húrin I,NA,Male,2124,TA,2244,TA,120,NA,lotr
Ingwë,NA,Male,NA,YT,NA,NA,NA,Golden,lotr
Inzilbêth,NA,Female,NA,SA,NA,NA,NA,NA,lotr
Ioreth,NA,Female,NA,TA,NA,NA,NA,NA,lotr
Iorlas,NA,Male,2990,TA,NA,FO,NA,NA,lotr
Isembold Took,NA,Male,2842,TA,2946,TA,104,NA,lotr
Ingold,NA,Male,NA,TA,NA,FO,NA,NA,lotr
Isengrim Took III,NA,Male,2832,TA,2930,TA,98,NA,lotr
Indor,NA,Male,NA,FA,495,FA,NA,NA,lotr
Ingwion,NA,Male,NA,YT,NA,NA,NA,Golden,lotr
Isilmo,NA,Male,1320,SA,1731,SA,411,NA,lotr
Ivriniel,NA,Female,2947,TA,NA,NA,NA,NA,lotr
Lalaith,NA,Female,466,FA,469,FA,3,Blonde,lotr
Larnach,NA,Male,NA,FA,NA,NA,NA,NA,lotr
Legolas,NA,Male,NA,NA,120,FO,NA,Blonde,lotr
Isildur,85,Male,3209,SA,2,TA,234,Black,lotr
Lindir,NA,Male,NA,NA,NA,NA,NA,Brown,lotr
Lindissë,NA,Female,551,SA,NA,NA,NA,NA,lotr
Isilmë,NA,Female,532,SA,NA,NA,NA,NA,lotr
Lindo,NA,Male,NA,YT,NA,NA,NA,NA,lotr
Ivorwen,NA,Female,2857,TA,2929,TA,72,Brown,lotr
Lindórië,NA,Female,NA,SA,NA,SA,NA,NA,lotr
Lenwë,NA,Male,NA,YT,NA,YT,NA,NA,lotr
Lorgan,NA,Male,NA,FA,NA,FA,NA,NA,lotr
Lothíriel,NA,Female,2999,TA,NA,NA,NA,NA,lotr
Léod,NA,Male,2459,TA,2501,TA,42,NA,lotr
Brytta Léofa,NA,Male,2752,TA,2842,TA,90,NA,lotr
Lóni,NA,Male,NA,TA,2994,TA,NA,NA,lotr
Lúthien,NA,Female,1200,YT,503,FA,3329.69,Black,lotr
Farmer Maggot,NA,Male,2948,TA,NA,NA,NA,Brown,lotr
Mablung the Ranger,NA,Male,NA,TA,NA,NA,NA,Dark,lotr
Maglor,NA,Male,NA,NA,NA,NA,NA,Dark,lotr
Maedhros,NA,Male,NA,NA,587,FA,NA,Red,lotr
Mahtan,NA,Male,NA,YT,NA,NA,NA,Brown,lotr
Magor,NA,Male,NA,NA,NA,NA,NA,NA,lotr
Mairen,NA,Female,377,SA,NA,NA,NA,NA,lotr
Malach,NA,Male,307,FA,398,FA,91,NA,lotr
Maeglin,NA,Male,320,FA,510,FA,190,Black,lotr
Malvegil,NA,Male,1144,TA,1349,TA,205,NA,lotr
Manthor,NA,Male,NA,FA,NA,FA,NA,NA,lotr
Manwendil,NA,Male,61,SA,NA,SA,NA,NA,lotr
Malva Headstrong Brandybuck,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Mallor,NA,Male,895,TA,1110,TA,215,NA,lotr
Marach,NA,Male,282,FA,376,FA,94,NA,lotr
Marcho,NA,Male,1557,TA,1601,TA,44,NA,lotr
Mardil Voronwë,NA,Male,1960,TA,2080,TA,120,NA,lotr
Malbeth the Seer,NA,Male,NA,TA,NA,TA,NA,Grey,lotr
Marhwini,NA,Male,NA,TA,NA,TA,NA,NA,lotr
Marmadas Brandybuck,NA,Male,1343,NA,NA,NA,NA,NA,lotr
Master of Laketown,76,Male,2890,TA,2941,TA,51,Auburn,lotr
Meneldil,NA,Male,3318,SA,158,TA,281,NA,lotr
Meleth,NA,Female,450,FA,NA,NA,NA,NA,lotr
Meril-i-Turinqi,NA,Female,NA,YT,NA,NA,NA,NA,lotr
Merimas Brandybuck,NA,Male,1381,NA,NA,FO,NA,NA,lotr
Minohtar,NA,Male,NA,TA,1944,NA,NA,NA,lotr
Marroc Brandybuck,NA,Male,1182,NA,NA,NA,NA,NA,lotr
Marhari,NA,Male,NA,TA,1856,TA,NA,NA,lotr
Minardil,NA,Male,1454,TA,1634,TA,180,NA,lotr
Mithrellas,NA,Female,NA,NA,NA,NA,NA,NA,lotr
Morwen,NA,Female,443,FA,500,FA,57,Grey,lotr
Morwen (Gondor),NA,Female,NA,TA,NA,TA,NA,NA,lotr
Morwë,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Míriel,NA,Female,NA,NA,1170,YT,NA,Silver,lotr
Mîm,NA,Male,NA,FA,502,FA,NA,NA,lotr
Narmacil I,NA,Male,1049,TA,1294,TA,245,NA,lotr
Nessanië,NA,Female,840,SA,NA,SA,NA,NA,lotr
Nimrodel,NA,Female,NA,YT,1981,TA,NA,Golden,lotr
Nerdanel,NA,Female,NA,YT,NA,NA,NA,Red,lotr
Naugladur,NA,Male,NA,NA,503,FA,NA,NA,lotr
Nina Lightfoot,NA,Female,1261,NA,NA,NA,NA,NA,lotr
Nolondil,NA,Male,222,SA,NA,SA,NA,NA,lotr
Niënor,NA,Female,473,FA,499,FA,26,Golden,lotr
Nob,NA,Male,NA,TA,NA,NA,NA,NA,lotr
Narmacil II,NA,Male,1684,TA,1856,TA,172,NA,lotr
Náin I,NA,Male,1832,TA,1981,TA,149,NA,lotr
Náin II,NA,Male,2338,TA,2585,TA,247,NA,lotr
Náli,NA,Male,NA,TA,2994,TA,NA,NA,lotr
Nár,NA,Male,NA,TA,NA,TA,NA,NA,lotr
Númendil,NA,Male,NA,SA,3065,SA,NA,NA,lotr
Núneth,NA,Female,NA,SA,NA,NA,NA,NA,lotr
Nurwë,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Nori,NA,Male,2837,TA,NA,NA,NA,NA,lotr
Náin (father of Dáin II Ironfoot),NA,Male,2665,TA,2799,TA,134,NA,lotr
Old Noakes,NA,Male,2923,TA,NA,FO,NA,NA,lotr
Olwë,NA,Male,NA,NA,NA,NA,NA,Silver,lotr
Orchaldor,NA,Male,799,SA,NA,NA,NA,NA,lotr
Ondoher,NA,Male,1787,TA,1944,TA,157,NA,lotr
Ori,NA,Male,2865,TA,2994,TA,129,NA,lotr
Orodreth,NA,Male,NA,YT,495,FA,NA,Golden,lotr
Orodreth (Steward),NA,Male,2576,TA,2685,TA,109,NA,lotr
Oromendil,NA,Male,382,SA,NA,NA,NA,NA,lotr
Ohtar,NA,Male,NA,SA,NA,NA,NA,NA,lotr
Ostoher,NA,Male,222,TA,492,TA,270,NA,lotr
Orophin,NA,Male,NA,NA,NA,NA,NA,NA,lotr
Pelendur,NA,Male,1879,TA,1998,TA,119,NA,lotr
Mrs. Proudfoot,NA,Female,NA,TA,NA,NA,NA,NA,lotr
Pengolodh,NA,Male,NA,FA,NA,NA,NA,NA,lotr
Otho Sackville-Baggins,48,Male,2910,TA,3012,TA,102,NA,lotr
Odo Proudfoot,NA,Male,2904,TA,3005,TA,101,Brown,lotr
Radhruin,NA,Male,NA,FA,460,FA,NA,NA,lotr
Oropher,NA,Male,NA,FA,3434,SA,NA,NA,lotr
Ragnir,NA,Male,NA,FA,NA,FA,NA,NA,lotr
Ragnor,NA,Male,NA,FA,460,FA,NA,NA,lotr
Rían,NA,Female,450,FA,473,FA,23,NA,lotr
Rían (Gondor),NA,Female,NA,NA,NA,NA,NA,NA,lotr
Rowan Greenhand,NA,Male,2849,TA,NA,TA,NA,NA,lotr
Rudigar Bolger,NA,Male,1255,NA,1348,NA,NA,NA,lotr
Rufus Burrows,NA,Male,NA,NA,NA,NA,NA,NA,lotr
Rómendacil I,NA,Male,310,TA,541,TA,231,NA,lotr
Lobelia Sackville-Baggins,46,Female,2918,TA,3020,TA,102,NA,lotr
Rúmil (Noldo),NA,Male,NA,YT,NA,NA,NA,NA,lotr
Lotho Sackville-Baggins,48,Male,2964,TA,3019,TA,55,Sandy,lotr
Sadoc Brandybuck,NA,Male,1179,NA,NA,NA,NA,NA,lotr
Sador,NA,Male,430,FA,495,FA,65,NA,lotr
Saelon,NA,Male,NA,FO,NA,NA,NA,NA,lotr
Rúmil of Lórien,NA,Male,NA,NA,NA,NA,NA,NA,lotr
Sagroth,NA,Male,NA,NA,NA,NA,NA,NA,lotr
Rómendacil II,NA,Male,1126,TA,1366,TA,240,NA,lotr
Silmariën,NA,Female,521,SA,NA,NA,NA,NA,lotr
Sangahyando,NA,Male,NA,TA,NA,NA,NA,NA,lotr
Siriondil,NA,Male,570,TA,830,TA,260,NA,lotr
Saradas Brandybuck,NA,Male,1308,NA,1407,NA,NA,NA,lotr
Robin Smallburrow,NA,Male,NA,TA,NA,NA,NA,NA,lotr
Soronto,NA,Male,799,SA,NA,SA,NA,NA,lotr
Morwen Steelsheen,NA,Female,2922,TA,NA,NA,NA,Dark,lotr
Tar-Alcarin,NA,Male,2406,SA,2737,SA,331,NA,lotr
Ted Sandyman,NA,Male,2920,TA,50,FO,151,NA,lotr
Tar-Aldarion,NA,Male,700,SA,1098,SA,398,NA,lotr
Tar-Amandil,NA,Male,192,SA,603,SA,411,NA,lotr
Tar-Ancalimon,NA,Male,1986,SA,2386,SA,400,NA,lotr
Tar-Anárion,NA,Male,1003,SA,1404,SA,401,NA,lotr
Tar-Ardamin,NA,Male,2618,SA,2899,SA,281,NA,lotr
Tar-Atanamir,NA,Male,1800,SA,2221,SA,421,NA,lotr
Tar-Calmacil,NA,Male,2516,SA,2825,SA,309,NA,lotr
Tar-Ciryatan,NA,Male,1634,SA,2035,SA,401,NA,lotr
Tar-Elendil,NA,Male,350,SA,751,SA,401,NA,lotr
Tar-Ancalimë,NA,Female,873,SA,1285,SA,412,NA,lotr
Tar-Palantir,NA,Male,3035,SA,3255,SA,220,NA,lotr
Tar-Súrion,NA,Male,1174,SA,1574,SA,400,NA,lotr
Tar-Minastir,NA,Male,1474,SA,1873,SA,399,NA,lotr
Tar-Míriel,NA,Female,3117,SA,3319,SA,202,NA,lotr
Tar-Telperiën,NA,Female,1320,SA,1731,SA,411,NA,lotr
Tar-Vanimeldë,NA,Female,2277,SA,2637,SA,360,NA,lotr
Tarannon Falastur,NA,Male,654,TA,913,TA,259,NA,lotr
Tar-Telemmaitë,NA,Male,2136,SA,2526,SA,390,NA,lotr
Tarcil,NA,Male,280,TA,515,TA,235,NA,lotr
Tar-Meneldur,NA,Male,543,SA,942,SA,399,NA,lotr
Targon,NA,Male,NA,TA,NA,NA,NA,NA,lotr
Tata,NA,Male,NA,NA,NA,NA,NA,NA,lotr
Tatië,NA,Female,NA,NA,NA,NA,NA,NA,lotr
Tarciryan,NA,Male,654,TA,913,TA,259,NA,lotr
Telchar,NA,Male,NA,FA,NA,FA,NA,NA,lotr
Telemnar,NA,Male,1516,TA,1636,TA,120,NA,lotr
Telumehtar,NA,Male,1632,TA,1850,TA,218,NA,lotr
The King of the Dead,NA,Male,NA,SA,NA,NA,NA,NA,lotr
Tarondor,NA,Male,1577,TA,1798,TA,221,NA,lotr
Tarondor of Arnor,NA,Male,372,TA,602,TA,230,NA,lotr
User:Technobliterator/Showcase,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Thengel,NA,Male,2905,TA,2980,TA,75,NA,lotr
Thorondir,NA,Male,2782,TA,2882,TA,100,NA,lotr
Thranduil,NA,Male,NA,FA,NA,NA,NA,Golden,lotr
Thráin I,NA,Male,1934,TA,2190,TA,256,NA,lotr
Thorin II Oakenshield,NA,Male,2746,TA,2941,TA,195,NA,lotr
Thráin II,NA,Male,2644,TA,2850,TA,206,NA,lotr
Thorin III Stonehelm,NA,Male,2866,TA,137,FO,292,NA,lotr
Thrór,NA,Male,2542,TA,2790,TA,248,Grey,lotr
Théoden,NA,Male,2948,TA,3019,NA,NA,White,lotr
Théodred,NA,Male,2978,TA,3019,NA,NA,NA,lotr
Tindómiel,NA,Female,61,SA,NA,SA,NA,NA,lotr
Thorin I,NA,Male,2035,TA,2289,TA,254,NA,lotr
Faramir Took I,NA,Male,10,FO,112,FO,102,NA,lotr
Isumbras Took I,NA,Male,2295,TA,2398,TA,103,NA,lotr
Fortinbras Took II,NA,Male,2878,TA,2980,TA,102,NA,lotr
Isumbras Took III,NA,Male,2666,TA,2759,TA,93,NA,lotr
Adalgrim Took,NA,Male,2880,TA,2982,TA,102,NA,lotr
Adamanta (Chubb) Took,NA,Female,2817,TA,2923,TA,106,NA,lotr
Isengrim Took II,NA,Male,2620,TA,2722,TA,102,NA,lotr
Adelard Took,NA,Male,2928,TA,2,FO,95,NA,lotr
Ferumbras III Took,NA,Male,2916,TA,3015,TA,99,NA,lotr
Bandobras Took,53,Male,2701,TA,2800,TA,99,NA,lotr
Hildifons Took,NA,Male,2844,TA,NA,NA,NA,NA,lotr
Isembard Took,NA,Male,2847,TA,2946,TA,99,NA,lotr
Hildigrim Took,NA,Male,1240,NA,1341,NA,NA,NA,lotr
Gerontius Took,NA,Male,2790,TA,2920,TA,130,NA,lotr
Hildibrand Took,NA,Male,2849,TA,2934,TA,85,NA,lotr
Paladin Took II,NA,Male,2933,TA,13,FO,101,NA,lotr
Pearl Took,NA,Female,2975,TA,63,FO,109,NA,lotr
Peregrin Took,53,Male,2990,TA,65,FO,96,Golden,lotr
Rosa (Baggins) Took,NA,Female,1256,NA,NA,NA,NA,NA,lotr
Sigismond Took,NA,Male,2890,TA,2981,TA,91,NA,lotr
Turgon,NA,Male,1300,YT,510,FA,2378.4900000000002,Dark,lotr
Turgon (Steward),NA,Male,2855,TA,2953,TA,98,NA,lotr
Túrin,NA,Male,464,FA,499,FA,35,Dark,lotr
Tulkastor,NA,Male,NA,YT,NA,NA,NA,NA,lotr
Tuor,NA,Male,472,FA,NA,NA,NA,Golden,lotr
Turambar,NA,Male,397,TA,667,TA,270,NA,lotr
Uldor,NA,Male,NA,FA,473,FA,NA,NA,lotr
Túrin II,NA,Male,2815,TA,2914,TA,99,NA,lotr
Ulfang,NA,Male,NA,FA,473,FA,NA,NA,lotr
Ulfast,NA,Male,NA,FA,473,FA,NA,NA,lotr
Ulbar,NA,Male,NA,SA,NA,SA,NA,NA,lotr
Túrin I,NA,Male,2165,TA,2278,TA,113,NA,lotr
Urthel,NA,Male,NA,FA,460,FA,NA,NA,lotr
Ulwarth,NA,Male,NA,FA,473,FA,NA,NA,lotr
Vairë (Elf),NA,Female,NA,YT,NA,NA,NA,NA,lotr
Valacar,NA,Male,1194,TA,1432,TA,238,NA,lotr
Valandil,NA,Male,3430,SA,249,TA,260,NA,lotr
Valandur,NA,Male,462,TA,652,TA,190,NA,lotr
Valandil of Andúnië,NA,Male,NA,SA,NA,SA,NA,NA,lotr
Vidugavia,NA,Male,NA,TA,NA,NA,NA,NA,lotr
Vardamir Nólimon,NA,Male,61,SA,471,SA,410,NA,lotr
Vardilmë,NA,Female,203,SA,NA,SA,NA,NA,lotr
Vidumavi,NA,Female,1255,TA,1344,TA,89,NA,lotr
Vorondil,NA,Male,1919,TA,2029,TA,110,NA,lotr
Voronwë,NA,Male,NA,FA,NA,NA,NA,NA,lotr
Vëantur,NA,Male,425,SA,NA,SA,NA,NA,lotr
Walda,NA,Male,2780,TA,2851,TA,71,NA,lotr
Willie Banks,NA,Male,NA,TA,3019,TA,NA,NA,lotr
Wiseman Gamwich,NA,Male,2800,TA,NA,NA,NA,NA,lotr
Wulf I,NA,Male,NA,TA,2759,TA,NA,NA,lotr
Wídfara,NA,Male,NA,TA,NA,FO,NA,NA,lotr
Írimë,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Óin,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Yávien,NA,Female,371,SA,NA,NA,NA,NA,lotr
Dora Baggins,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Largo Baggins,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Mimosa (Bunce) Baggins,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Pansy Baggins,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Polo Baggins,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Ponto Baggins I,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Bingo Baggins,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Chica (Chubb) Baggins,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Óin (King of Durin's Folk),NA,NA,NA,NA,NA,NA,NA,NA,lotr
Prisca (Baggins) Bolger,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Rudibert Bolger,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Theobald Bolger,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Adalgar Bolger,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Ruby (Bolger) Baggins,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Wilimar Bolger,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Camellia (Sackville) Baggins,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Everard Took,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Gundahar Bolger,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Ferdinand Took,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Pervinca Took,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Pimpernel Took,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Ferdibrand Took,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Reginard Took,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Flambard Took,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Lalia (Clayhanger) Took,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Ruby Gamgee,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Rudolph Bolger,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Tanta (Hornblower) Baggins,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Inigo Baggins,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Tanta Hornblower,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Tobold Hornblower,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Lily (Baggins) Goodbody,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Togo Goodbody,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Goldberry,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Bell (Goodchild) Gamgee,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Goldilocks (Gardner) Took,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Merry Gamgee,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Bilbo Gamgee,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Halfast Gamgee,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Rose Gamgee,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Pippin Gamgee,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Durin,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Poppy (Chubb-Baggins) Bolger,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Robin Gardner,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Primrose Gardner,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Hamfast Gardner,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Tolman Cotton Jr.,NA,Male,2980,TA,60,FO,101,NA,lotr
Carl Cotton,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Wilcome Cotton,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Doderic Brandybuck,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Daisy Gamgee,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Berilac Brandybuck,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Gorbadoc Brandybuck,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Marmadoc Brandybuck,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Ilberic Brandybuck,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Orgulas Brandybuck,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Rorimac Brandybuck,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Merimac Brandybuck,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Salvia (Brandybuck) Bolger,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Bilbo Gardner,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Briffo Boffin,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Gruffo Boffin,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Lavender (Grubb) Boffin,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Uffo Boffin,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Bodo Proudfoot,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Sancho Proudfoot,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Olo Proudfoot,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Saradoc Brandybuck,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Nimloth (elf),NA,Female,NA,NA,506,FA,NA,NA,lotr
Linda (Baggins) Proudfoot,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Gríma Wormtongue,NA,Male,2974,TA,3019,NA,NA,Black,lotr
Gollum,NA,Male,2430,TA,3019,NA,NA,NA,lotr
Legolas (elf of Gondolin),NA,Male,NA,NA,NA,NA,NA,NA,lotr
Gandalf,NA,Male,NA,NA,NA,NA,NA,Grey,lotr
Radagast,NA,Male,NA,NA,NA,NA,NA,Brown,lotr
Tilion,NA,Male,NA,NA,NA,NA,NA,NA,lotr
Elemmakil,NA,Male,NA,NA,510,FA,NA,NA,lotr
Saruman,NA,Male,NA,NA,3019,NA,NA,White,lotr
Sauron,NA,Male,NA,NA,3019,NA,NA,NA,lotr
Eönwë,NA,Male,NA,NA,NA,NA,NA,NA,lotr
Durin's Bane,240,Male,NA,NA,NA,NA,NA,Red,lotr
Alatar,NA,Male,NA,NA,NA,NA,NA,NA,lotr
Arien,NA,Female,NA,NA,NA,NA,NA,NA,lotr
Uinen,NA,Female,NA,NA,NA,NA,NA,NA,lotr
Mosco Burrows,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Myrtle Burrows,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Pallando,NA,Male,NA,NA,NA,NA,NA,NA,lotr
Moro Burrows,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Thingol,98,Male,1050,YT,502,FA,4765.990000000001,Silver,lotr
Théodwyn,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Eärendil,NA,Male,503,FA,NA,NA,NA,Golden,lotr
Harry Goatleaf,NA,Male,NA,TA,3019,TA,NA,NA,lotr
Treebeard,184,Male,NA,YT,NA,NA,NA,Leaf,lotr
Witch-King of Angmar,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Mouth of Sauron,79,Male,NA,FA,3019,TA,NA,Black,lotr
Irolas,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Lagduf,NA,Male,NA,NA,3019,NA,NA,NA,lotr
Fire-drake of Gondolin,NA,Male,NA,NA,NA,NA,NA,NA,lotr
Angrim,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Angelimar,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Penlod,NA,Male,NA,NA,510,FA,NA,NA,lotr
Squint-eyed Southerner,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Fimbrethil,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Bill Ferny,NA,Male,NA,TA,NA,FO,NA,Brown,lotr
Fastred of Greenholm,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Falathar,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Elfstan Fairbairn,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Snaga (Two Towers orc),NA,Male,NA,NA,NA,NA,NA,NA,lotr
Snaga,NA,Male,NA,NA,3019,TA,NA,NA,lotr
Smaug,NA,Male,2770,TA,2941,TA,171,NA,lotr
Seers,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Shelob,NA,Female,NA,FA,3019,TA,NA,NA,lotr
Shagrat,85,Male,2050,TA,NA,NA,NA,NA,lotr
Scatha,NA,Male,NA,NA,2000,TA,NA,NA,lotr
Salmar,NA,Male,NA,NA,NA,NA,NA,NA,lotr
Sandyman,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Salgant,NA,Male,NA,NA,NA,NA,NA,NA,lotr
Saeros,NA,Male,NA,YT,484,FA,NA,NA,lotr
Ruffian Leader,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Roäc,NA,Male,2788,TA,NA,NA,NA,NA,lotr
Andwise Roper,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Rog,NA,Male,NA,NA,510,FA,NA,NA,lotr
River-woman,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Radbug,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Khîm,NA,Male,NA,NA,486,FA,NA,NA,lotr
Khamûl,NA,Male,NA,SA,NA,NA,NA,White,lotr
Irmo,NA,Male,NA,NA,NA,NA,NA,NA,lotr
Eru Ilúvatar,NA,Male,NA,NA,NA,NA,NA,White,lotr
Ilmarë,NA,Female,NA,NA,NA,NA,NA,NA,lotr
Hurin (Warden of the Keys),NA,NA,NA,NA,NA,NA,NA,NA,lotr
Huan,NA,Male,NA,FA,466,FA,NA,NA,lotr
Estë,NA,Female,NA,NA,NA,NA,NA,NA,lotr
Éowyn,NA,Female,2995,TA,NA,FO,NA,NA,lotr
Éomer,78,Male,2990,TA,63,FO,94,NA,lotr
Elwing,NA,Female,503,FA,NA,NA,NA,Dark,lotr
Eluréd and Elurín,NA,Male,500,FA,506,FA,6,Dark,lotr
Elros,NA,Male,532,FA,442,SA,500,NA,lotr
Elmo,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Egalmoth (elf),NA,Male,NA,NA,538,FA,NA,NA,lotr
Ecthelion of the Fountain,NA,Male,NA,NA,510,FA,NA,Dark,lotr
Ebor,NA,NA,NA,NA,NA,NA,NA,NA,lotr
Ossë,NA,Male,NA,NA,NA,NA,NA,NA,lotr
